facility_id,facility_name,building_id,building_name,block_id,block_name,timestamp,electricity_kwh,water_liters,hvac_kwh,lighting_kwh,temperature_c,occupancy,is_anomaly
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 14:15:00,395.66,80.66,244.87,91.95,23.34,158,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 14:30:00,402.21,191.38,187.32,100.7,29.61,206,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 14:45:00,937.9,109.55,339.44,177.02,26.84,251,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 15:00:00,592.46,130.27,190.65,66.98,29.53,238,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 15:15:00,517.03,143.73,210.16,77.63,22.16,200,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 15:30:00,579.83,97.15,264.23,107.84,22.3,287,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 15:45:00,443.3,128.93,246.48,76.65,28.02,198,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 16:00:00,487.4,158.3,166.19,94.45,28.48,182,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 16:15:00,410.87,168.54,240.14,115.77,24.9,296,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 16:30:00,576.32,112.02,192.18,73.38,25.16,184,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 16:45:00,492.98,195.85,173.98,60.63,24.06,196,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 17:00:00,450.29,137.52,226.9,96.55,23.77,181,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 17:15:00,591.19,163.84,167.83,90.66,30.87,244,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 17:30:00,518.33,94.93,293.34,117.16,31.4,121,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 17:45:00,576.47,113.19,172.53,56.85,29.0,243,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 18:00:00,487.27,133.21,212.33,99.04,31.16,171,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 18:15:00,437.79,134.91,251.82,113.07,25.34,212,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 18:30:00,529.08,145.96,226.02,54.23,24.8,284,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 18:45:00,418.57,138.1,298.09,98.69,23.02,245,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 19:00:00,354.28,197.87,226.22,106.83,31.82,46,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 19:15:00,391.61,102.58,271.85,108.03,29.34,38,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 19:30:00,549.42,99.26,226.47,115.19,23.56,48,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 19:45:00,393.46,118.86,278.2,91.12,28.73,18,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 20:00:00,541.28,184.64,263.52,100.0,29.84,36,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 20:15:00,516.88,82.37,251.82,79.73,29.35,24,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 20:30:00,480.46,132.57,291.32,88.39,24.75,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 20:45:00,391.94,133.39,161.26,99.91,30.78,33,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 21:00:00,1203.33,111.77,360.52,133.21,31.63,14,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 21:15:00,356.51,108.99,288.35,99.73,30.79,34,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 21:30:00,539.12,183.19,219.83,70.55,24.94,47,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 21:45:00,410.48,131.97,257.78,63.31,25.43,8,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 22:00:00,569.29,133.78,202.31,115.53,26.98,8,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 22:15:00,565.12,176.14,190.38,79.05,24.46,20,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 22:30:00,456.08,177.88,165.64,73.49,25.31,29,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 22:45:00,578.6,140.97,205.3,117.29,23.02,25,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 23:00:00,415.33,144.2,256.81,84.79,27.91,14,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 23:15:00,595.11,155.13,293.34,60.29,30.82,33,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-14 23:30:00,467.53,80.52,164.94,100.25,29.87,10,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-14 23:45:00,435.87,173.52,276.65,117.75,28.4,7,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 00:00:00,519.02,94.15,274.65,51.28,27.26,46,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 00:15:00,445.54,193.47,231.6,63.75,24.13,48,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 00:30:00,455.92,86.42,250.43,119.91,26.26,12,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 00:45:00,466.01,88.2,261.38,65.52,31.53,50,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 01:00:00,366.68,185.08,283.47,107.61,28.49,6,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 01:15:00,378.01,187.93,164.81,82.92,23.96,36,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 01:30:00,441.71,194.58,211.32,64.79,31.84,1,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 01:45:00,515.29,175.94,173.14,66.95,27.09,18,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 02:00:00,482.11,184.47,267.3,69.04,23.99,13,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 02:15:00,585.26,100.7,157.09,75.31,27.84,30,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 02:30:00,357.18,138.18,205.19,51.65,22.61,31,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 02:45:00,485.1,152.55,204.1,83.1,27.4,37,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 03:00:00,420.57,155.46,250.06,84.8,30.73,6,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 03:15:00,450.03,139.77,181.89,91.89,26.36,13,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 03:30:00,1091.84,141.16,485.05,165.42,24.65,16,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 03:45:00,473.87,118.05,184.17,61.59,31.13,9,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 04:00:00,395.55,89.08,195.27,100.46,30.23,16,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 04:15:00,477.11,118.9,242.85,58.88,30.12,7,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 04:30:00,466.39,168.22,158.96,68.41,26.26,36,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 04:45:00,355.76,187.41,159.12,79.98,29.01,18,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 05:00:00,561.24,96.23,250.03,117.44,24.59,30,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 05:15:00,373.53,101.74,189.26,99.52,29.38,0,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 05:30:00,555.09,119.98,287.5,110.82,27.19,17,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 05:45:00,561.34,94.02,155.61,107.49,29.8,0,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 06:00:00,590.95,118.77,284.18,82.58,30.56,12,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 06:15:00,440.91,169.44,226.18,64.62,24.16,38,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 06:30:00,580.18,115.95,181.66,56.73,28.37,9,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 06:45:00,418.93,180.1,240.75,105.11,24.88,42,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 07:00:00,575.75,192.07,258.64,100.21,30.6,44,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 07:15:00,451.73,177.55,231.44,62.63,27.37,27,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 07:30:00,556.43,110.95,256.3,108.06,29.16,43,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 07:45:00,354.25,136.11,232.73,83.95,31.53,49,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 08:00:00,444.59,87.37,213.19,73.56,26.5,167,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 08:15:00,446.23,125.68,258.98,108.19,24.22,87,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 08:30:00,549.33,113.16,221.42,109.77,26.86,177,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 08:45:00,385.8,107.37,186.29,73.3,24.47,149,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 09:00:00,497.02,146.22,181.12,68.32,27.81,112,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 09:15:00,594.82,186.88,250.93,70.53,27.09,261,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 09:30:00,575.54,165.59,176.59,59.42,23.92,141,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 09:45:00,445.63,153.56,166.99,89.65,26.78,159,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 10:00:00,424.84,102.56,289.9,100.34,26.67,97,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 10:15:00,533.1,88.48,252.73,114.53,30.2,106,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 10:30:00,428.49,165.34,279.49,73.81,32.0,294,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 10:45:00,474.27,142.86,242.32,87.1,25.71,299,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 11:00:00,461.38,195.04,176.56,78.13,24.15,139,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 11:15:00,514.92,118.33,292.74,91.03,31.3,242,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 11:30:00,357.02,188.3,288.27,71.14,23.54,184,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 11:45:00,472.99,116.13,285.91,77.29,28.84,287,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 12:00:00,399.77,120.82,178.44,80.3,23.88,263,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 12:15:00,359.91,154.77,175.76,103.79,23.71,123,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 12:30:00,413.49,112.91,188.91,74.69,25.12,258,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 12:45:00,397.45,87.34,246.13,112.55,23.57,260,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 13:00:00,591.14,116.81,181.07,112.54,31.22,290,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 13:15:00,483.85,133.62,164.6,84.84,23.04,256,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 13:30:00,475.49,140.88,294.88,97.73,23.61,86,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 13:45:00,422.35,99.59,200.13,64.96,30.12,228,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 14:00:00,516.57,189.87,204.37,85.91,29.23,83,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 14:15:00,485.85,116.03,252.58,71.14,31.57,272,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 14:30:00,433.83,156.79,184.75,111.11,25.01,166,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 14:45:00,540.67,152.24,294.41,58.89,27.02,142,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 15:00:00,549.69,144.25,268.86,74.7,28.46,179,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 15:15:00,518.46,96.03,160.39,114.25,24.82,220,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 15:30:00,358.94,119.35,197.24,87.11,28.14,242,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 15:45:00,417.04,146.49,284.46,67.82,29.31,264,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 16:00:00,469.88,174.33,242.45,56.2,24.61,175,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 16:15:00,439.5,116.48,161.74,69.44,26.25,167,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 16:30:00,574.86,135.11,178.38,98.43,29.61,138,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 16:45:00,383.7,152.69,208.96,91.0,26.51,299,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 17:00:00,565.04,181.42,295.79,86.17,27.26,120,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 17:15:00,513.09,129.92,163.9,56.69,31.21,274,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 17:30:00,595.53,176.84,209.93,104.46,29.91,202,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 17:45:00,353.61,102.9,176.26,69.27,31.59,254,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 18:00:00,379.05,168.02,235.72,52.43,30.23,157,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 18:15:00,361.54,125.71,165.39,108.58,24.37,300,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 18:30:00,487.04,89.1,203.07,99.16,28.78,128,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 18:45:00,566.88,118.9,218.46,54.83,30.56,281,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 19:00:00,470.05,83.65,221.49,55.83,22.19,12,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 19:15:00,594.77,194.64,211.37,70.68,23.82,10,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 19:30:00,385.34,158.84,197.18,91.56,23.22,49,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 19:45:00,428.71,116.46,291.5,75.87,23.48,44,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 20:00:00,561.44,198.56,278.01,54.03,23.76,40,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 20:15:00,485.54,105.87,213.8,56.45,26.64,40,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 20:30:00,599.77,130.35,201.0,116.34,27.73,43,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 20:45:00,453.69,188.27,157.93,103.79,26.42,2,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 21:00:00,370.92,109.22,217.11,91.56,23.99,37,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 21:15:00,540.6,165.11,230.03,92.29,23.14,21,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 21:30:00,466.34,124.09,246.76,64.68,25.38,40,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 21:45:00,537.86,83.66,290.06,56.48,31.41,19,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 22:00:00,523.18,185.51,289.28,73.63,23.0,32,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 22:15:00,477.43,117.46,192.61,102.51,27.6,7,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 22:30:00,495.22,116.43,250.42,104.0,30.09,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 22:45:00,545.34,175.55,214.67,98.26,23.48,20,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 23:00:00,414.7,86.62,297.88,71.72,31.43,50,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 23:15:00,404.04,111.01,279.34,71.65,25.28,41,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-15 23:30:00,488.03,89.2,218.65,71.68,30.25,13,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-15 23:45:00,485.93,127.47,162.4,75.44,30.55,37,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 00:00:00,512.38,135.91,247.74,50.05,27.53,31,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 00:15:00,555.89,86.42,228.36,80.38,22.29,16,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 00:30:00,554.42,127.04,207.42,85.19,29.55,30,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 00:45:00,593.92,192.44,194.22,55.06,23.18,19,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 01:00:00,576.4,128.36,191.79,65.63,28.93,18,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 01:15:00,445.85,96.85,210.04,101.65,31.44,49,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 01:30:00,385.05,114.16,276.8,95.13,27.79,34,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 01:45:00,482.98,90.84,246.89,74.12,23.14,41,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 02:00:00,547.78,162.23,288.33,90.03,29.49,42,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 02:15:00,547.61,92.69,210.29,87.67,29.69,7,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 02:30:00,548.79,137.69,205.67,57.53,30.67,1,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 02:45:00,490.01,86.87,242.57,112.4,26.58,20,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 03:00:00,581.12,187.37,296.1,59.17,27.79,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 03:15:00,427.87,85.67,271.48,101.39,26.29,23,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 03:30:00,544.75,184.61,150.39,95.02,24.26,5,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 03:45:00,483.07,105.35,212.41,66.26,29.84,31,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 04:00:00,487.26,197.3,254.89,92.55,28.06,36,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 04:15:00,488.77,136.81,178.47,108.33,27.57,35,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 04:30:00,370.91,185.05,232.49,108.36,30.13,43,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 04:45:00,860.27,127.89,461.39,101.17,30.97,10,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 05:00:00,570.58,163.01,190.55,100.96,29.42,23,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 05:15:00,418.96,138.86,262.43,95.32,31.57,10,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 05:30:00,571.07,82.37,250.37,51.95,22.63,16,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 05:45:00,457.89,109.53,170.28,78.47,24.02,8,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 06:00:00,352.45,126.64,175.19,105.82,26.95,38,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 06:15:00,555.91,119.02,203.95,62.16,25.82,6,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 06:30:00,391.83,138.43,237.8,77.73,28.78,44,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 06:45:00,570.6,84.1,220.37,107.23,25.58,45,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 07:00:00,543.08,89.94,213.02,111.97,24.07,20,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 07:15:00,404.47,125.7,235.92,107.78,27.48,12,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 07:30:00,438.02,91.42,297.95,63.42,30.66,7,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 07:45:00,483.05,193.5,156.34,67.13,29.62,12,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 08:00:00,547.96,198.56,257.28,71.14,27.26,276,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 08:15:00,554.79,157.31,215.34,57.75,31.59,163,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 08:30:00,398.0,80.81,173.79,118.94,25.34,243,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 08:45:00,380.59,194.29,186.13,62.76,27.93,229,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 09:00:00,392.82,186.02,223.8,115.97,29.65,186,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 09:15:00,559.59,90.29,263.97,57.91,30.84,159,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 09:30:00,458.87,138.63,162.21,113.73,26.79,91,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 09:45:00,372.95,132.46,154.73,106.95,23.18,164,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 10:00:00,442.23,116.01,205.9,96.9,23.74,217,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 10:15:00,514.48,89.12,155.75,103.04,24.61,257,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 10:30:00,440.47,80.85,174.38,50.64,29.52,295,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 10:45:00,368.47,157.97,243.99,107.1,27.58,90,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 11:00:00,525.42,156.23,232.61,64.92,23.3,266,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 11:15:00,440.5,193.91,169.44,75.42,25.24,219,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 11:30:00,487.74,197.17,191.82,57.59,30.15,211,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 11:45:00,413.2,150.37,201.21,70.81,27.87,198,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 12:00:00,477.79,133.64,232.05,112.36,28.24,111,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 12:15:00,539.24,80.6,184.9,92.38,28.55,125,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 12:30:00,486.45,116.69,239.89,104.09,22.38,157,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 12:45:00,519.69,156.01,216.78,105.09,25.81,231,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 13:00:00,462.42,145.17,171.89,58.26,28.02,89,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 13:15:00,355.82,186.89,293.0,81.82,24.86,147,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 13:30:00,414.04,88.8,151.38,50.91,30.61,159,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 13:45:00,445.53,145.62,174.13,104.24,29.56,94,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 14:00:00,542.57,99.43,221.36,100.59,29.02,121,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 14:15:00,363.04,126.28,273.26,105.31,28.19,88,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 14:30:00,363.11,82.43,251.65,108.04,23.54,87,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 14:45:00,506.81,114.06,299.15,105.91,25.07,223,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 15:00:00,539.18,93.88,250.54,107.6,28.28,276,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 15:15:00,569.91,178.87,201.68,87.5,27.74,179,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 15:30:00,475.12,160.22,179.3,102.74,31.24,193,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 15:45:00,462.1,152.94,203.11,101.05,25.78,216,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 16:00:00,467.49,103.28,263.45,99.17,30.33,157,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 16:15:00,436.98,96.35,163.25,74.56,23.0,254,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 16:30:00,501.02,140.87,265.24,89.51,26.01,281,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 16:45:00,383.59,195.8,285.36,97.5,24.87,86,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 17:00:00,506.84,110.8,204.97,51.3,24.37,249,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 17:15:00,371.83,90.79,260.4,85.03,23.94,243,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 17:30:00,423.29,164.02,155.8,106.36,31.81,289,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 17:45:00,483.13,100.53,290.78,89.3,25.14,135,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 18:00:00,416.17,96.44,189.4,93.28,23.88,179,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-16 18:15:00,576.76,80.74,196.33,87.87,30.22,88,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-16 18:30:00,463.18,188.74,180.94,119.54,30.47,179,False
